,Epl.,Kap.,Tit.,Ist 2015,Zweckbestimmung,ministries,2015 id,id_nlp_help,id_nlp,2015 Zweck,id
117,12,10,52121,428850891.07,Betriebsdienst (Bundesstraßen),Bundesministerium für Digitales und Verkehr,521211210,Bundesministerium für Digitales und Verkehr einsnullfünfzweieinszweieins ,Bundesministerium für Digitales und Verkehr einsnullfünfzweieinszweieins  Betriebsdienst (Bundesstraßen),Bundesministerium für Digitales und Verkehr,521211201.0
118,12,3,42811,425766434.83,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Digitales und Verkehr,428111203,Bundesministerium für Digitales und Verkehr nulldreivierzweiachteinseins ,Bundesministerium für Digitales und Verkehr nulldreivierzweiachteinseins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Digitales und Verkehr,428011223.0
119,30,3,68504,397500000.0,Exzellenzinitiative Spitzenförderung von Hochschulen,Bundesministerium für Bildung und Forschung,685043003,Bundesministerium für Bildung und Forschung nulldreisechsachtfünfnullvier ,Bundesministerium für Bildung und Forschung nulldreisechsachtfünfnullvier  Exzellenzinitiative Spitzenförderung von Hochschulen,Bundesministerium für Bildung und Forschung,685133003.0
121,16,6,89301,378993130.82,Prämien nach dem Wohnungsbau-Prämiengesetz,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",893011606,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechsachtneundreinulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechsachtneundreinulleins  Prämien nach dem Wohnungsbau-Prämiengesetz","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",111011603.0
122,6,25,67101,372790726.76,Erstattungen an Dritte für die Durchführung der Fluggast- und Reisegepäckkontrolle,Bundesministerium des Innern und für Heimat,671010625,Bundesministerium des Innern und für Heimat zweifünfsechssiebeneinsnulleins ,Bundesministerium des Innern und für Heimat zweifünfsechssiebeneinsnulleins  Erstattungen an Dritte für die Durchführung der Fluggast- und Reisegepäckkontrolle,Bundesministerium des Innern und für Heimat,671210625.0
123,7,19,11101,371228538.32,"Gebühren, sonstige Entgelte",Bundesministerium der Justiz,111010719,Bundesministerium der Justiz einsneuneinseinseinsnulleins ,"Bundesministerium der Justiz einsneuneinseinseinsnulleins  Gebühren, sonstige Entgelte",Bundesministerium der Justiz,111010719.0
124,12,3,78012,369978556.59,"Um-, Aus- und Neubaumaßnahmen an Bundeswasserstraßen",Bundesministerium für Digitales und Verkehr,780121203,Bundesministerium für Digitales und Verkehr nulldreisiebenachtnulleinszwei ,"Bundesministerium für Digitales und Verkehr nulldreisiebenachtnulleinszwei  Um-, Aus- und Neubaumaßnahmen an Bundeswasserstraßen",Bundesministerium für Digitales und Verkehr,780021203.0
125,14,12,55811,369420091.82,"Große Neu-, Um- und Erweiterungsbauten",Bundesministerium der Verteidigung,558111412,Bundesministerium der Verteidigung einszweifünffünfachteinseins ,"Bundesministerium der Verteidigung einszweifünffünfachteinseins  Große Neu-, Um- und Erweiterungsbauten",Bundesministerium der Verteidigung,527011412.0
126,14,3,54781,362659348.99,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium der Verteidigung,547811403,Bundesministerium der Verteidigung nulldreifünfviersiebenachteins ,Bundesministerium der Verteidigung nulldreifünfviersiebenachteins  Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium der Verteidigung,547811401.0
127,16,6,17212,360922131.38,Tilgungsbeträge von Ländern,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",172121606,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechseinssiebenzweieinszwei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechseinssiebenzweieinszwei  Tilgungsbeträge von Ländern",,
130,14,12,63201,350727557.16,Erstattung von Verwaltungsausgaben an die Länder,Bundesministerium der Verteidigung,632011412,Bundesministerium der Verteidigung einszweisechsdreizweinulleins ,Bundesministerium der Verteidigung einszweisechsdreizweinulleins  Erstattung von Verwaltungsausgaben an die Länder,Bundesministerium der Verteidigung,632011408.0
131,14,20,55101,346385846.43,Wehrtechnische Forschung und Technologie,Bundesministerium der Verteidigung,551011420,Bundesministerium der Verteidigung zweinullfünffünfeinsnulleins ,Bundesministerium der Verteidigung zweinullfünffünfeinsnulleins  Wehrtechnische Forschung und Technologie,Bundesministerium der Verteidigung,551011404.0
133,12,22,63601,344680000.0,Zuschuss des Bundes an die Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS) für Rentenleistungen (Renten-Zusatzversicherung) an ehemalige Mitarbeiter/-innen der ehem. Deutschen Bundesbahn,Bundesministerium für Digitales und Verkehr,636011222,Bundesministerium für Digitales und Verkehr zweizweisechsdreisechsnulleins ,Bundesministerium für Digitales und Verkehr zweizweisechsdreisechsnulleins  Zuschuss des Bundes an die Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS) für Rentenleistungen (Renten-Zusatzversicherung) an ehemalige Mitarbeiter/-innen der ehem. Deutschen Bundesbahn,Bundesministerium für Digitales und Verkehr,634051216.0
134,16,6,63201,340476192.66,Wohngeld nach dem Wohngeldgesetz,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",632011606,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechssechsdreizweinulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechssechsdreizweinulleins  Wohngeld nach dem Wohngeldgesetz","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",527011615.0
135,14,16,55410,338971676.73,"Beschaffung von Feldzeugmaterial, soweit nicht an anderer Stelle veranschlagt",Bundesministerium der Verteidigung,554101416,Bundesministerium der Verteidigung einssechsfünffünfviereinsnull ,"Bundesministerium der Verteidigung einssechsfünffünfviereinsnull  Beschaffung von Feldzeugmaterial, soweit nicht an anderer Stelle veranschlagt",Bundesministerium der Verteidigung,554101405.0
136,6,11,43256,338454337.96,Versorgungsbezüge,Bundesministerium des Innern und für Heimat,432560611,Bundesministerium des Innern und für Heimat einseinsvierdreizweifünfsechs ,Bundesministerium des Innern und für Heimat einseinsvierdreizweifünfsechs  Versorgungsbezüge,Bundesministerium des Innern und für Heimat,432570611.0
138,14,9,55310,331356279.98,"Erhaltung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät",Bundesministerium der Verteidigung,553101409,Bundesministerium der Verteidigung nullneunfünffünfdreieinsnull ,"Bundesministerium der Verteidigung nullneunfünffünfdreieinsnull  Erhaltung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät",Bundesministerium der Verteidigung,553101406.0
139,14,16,55420,319247661.47,Beschaffung Schützenpanzer PUMA,Bundesministerium der Verteidigung,554201416,Bundesministerium der Verteidigung einssechsfünffünfvierzweinull ,Bundesministerium der Verteidigung einssechsfünffünfvierzweinull  Beschaffung Schützenpanzer PUMA,,
140,12,2,88222,317568333.33,"Zuweisungen an die Länder aus der Vergabe der 700 MHz- und 1,5 GHz-Frequenzen (""Digitale Dividende II"")",Bundesministerium für Digitales und Verkehr,882221202,Bundesministerium für Digitales und Verkehr nullzweiachtachtzweizweizwei ,"Bundesministerium für Digitales und Verkehr nullzweiachtachtzweizweizwei  Zuweisungen an die Länder aus der Vergabe der 700 MHz- und 1,5 GHz-Frequenzen (""Digitale Dividende II"")",,
143,5,12,42221,305016838.88,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Auswärtiges Amt,422210512,Auswärtiges Amt einszweivierzweizweizweieins ,Auswärtiges Amt einszweivierzweizweizweieins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Auswärtiges Amt,422210512.0
144,14,16,55408,300993100.0,Beschaffung von Munition,Bundesministerium der Verteidigung,554081416,Bundesministerium der Verteidigung einssechsfünffünfviernullacht ,Bundesministerium der Verteidigung einssechsfünffünfviernullacht  Beschaffung von Munition,Bundesministerium der Verteidigung,554081405.0
147,9,1,68531,293561000.0,Deutsches Zentrum für Luft- und Raumfahrt e. V. - Betrieb,Bundesministerium für Wirtschaft und Klimaschutz,685310901,Bundesministerium für Wirtschaft und Klimaschutz nulleinssechsachtfünfdreieins ,Bundesministerium für Wirtschaft und Klimaschutz nulleinssechsachtfünfdreieins  Deutsches Zentrum für Luft- und Raumfahrt e. V. - Betrieb,Bundesministerium für Wirtschaft und Klimaschutz,685310901.0
148,30,2,67150,291419887.22,BAföG - Zinszuschüsse und Erstattung von Darlehensausfällen an die Kreditanstalt für Wiederaufbau,Bundesministerium für Bildung und Forschung,671503002,Bundesministerium für Bildung und Forschung nullzweisechssiebeneinsfünfnull ,Bundesministerium für Bildung und Forschung nullzweisechssiebeneinsfünfnull  BAföG - Zinszuschüsse und Erstattung von Darlehensausfällen an die Kreditanstalt für Wiederaufbau,Bundesministerium für Bildung und Forschung,671503002.0
149,16,6,63203,290929483.12,Erstattung der den Ländern bei der Erledigung von Bauaufgaben des Bundes entstehenden Kosten,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",632031606,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechssechsdreizweinulldrei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechssechsdreizweinulldrei  Erstattung der den Ländern bei der Erledigung von Bauaufgaben des Bundes entstehenden Kosten",,
150,14,12,55813,288005685.52,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium der Verteidigung,558131412,Bundesministerium der Verteidigung einszweifünffünfachteinsdrei ,"Bundesministerium der Verteidigung einszweifünffünfachteinsdrei  Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium der Verteidigung,711011412.0
151,12,3,78011,287964377.23,Erhaltung der verkehrlichen Infrastruktur,Bundesministerium für Digitales und Verkehr,780111203,Bundesministerium für Digitales und Verkehr nulldreisiebenachtnulleinseins ,Bundesministerium für Digitales und Verkehr nulldreisiebenachtnulleinseins  Erhaltung der verkehrlichen Infrastruktur,Bundesministerium für Digitales und Verkehr,780011203.0
152,17,1,68113,283322497.3,Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,"Bundesministerium für Familie, Senioren, Frauen und Jugend",681131701,"Bundesministerium für Familie, Senioren, Frauen und Jugend nulleinssechsachteinseinsdrei ","Bundesministerium für Familie, Senioren, Frauen und Jugend nulleinssechsachteinseinsdrei  Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz","Bundesministerium für Familie, Senioren, Frauen und Jugend",681131701.0
153,17,1,63207,280850430.82,Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes,"Bundesministerium für Familie, Senioren, Frauen und Jugend",632071701,"Bundesministerium für Familie, Senioren, Frauen und Jugend nulleinssechsdreizweinullsieben ","Bundesministerium für Familie, Senioren, Frauen und Jugend nulleinssechsdreizweinullsieben  Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes","Bundesministerium für Familie, Senioren, Frauen und Jugend",632071701.0
156,16,2,89605,274856988.63,Investitionen zum Schutz des Klimas und der Biodiversität im Ausland,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",896051602,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullzweiachtneunsechsnullfünf ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullzweiachtneunsechsnullfünf  Investitionen zum Schutz des Klimas und der Biodiversität im Ausland",,
157,23,1,86611,274400000.0,Bilaterale Finanzielle Zusammenarbeit - Darlehen,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,866112301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleinsachtsechssechseinseins ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleinsachtsechssechseinseins  Bilaterale Finanzielle Zusammenarbeit - Darlehen,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,866112301.0
158,4,5,68591,269470000.0,"Zuschuss an die Rundfunkanstalt ""Deutsche Welle""",Bundeskanzler und Bundeskanzleramt,685910405,Bundeskanzler und Bundeskanzleramt nullfünfsechsachtfünfneuneins ,"Bundeskanzler und Bundeskanzleramt nullfünfsechsachtfünfneuneins  Zuschuss an die Rundfunkanstalt ""Deutsche Welle""",Bundeskanzler und Bundeskanzleramt,685910452.0
159,6,3,68412,269055474.77,Durchführung von Integrationskursen nach der Integrationskursverordnung,Bundesministerium des Innern und für Heimat,684120603,Bundesministerium des Innern und für Heimat nulldreisechsachtviereinszwei ,Bundesministerium des Innern und für Heimat nulldreisechsachtviereinszwei  Durchführung von Integrationskursen nach der Integrationskursverordnung,Bundesministerium des Innern und für Heimat,684120603.0
160,12,9,74131,265196720.9,"Um- und Ausbau, Rastanlagen, Lärmschutzmaßnahmen (Bundesautobahnen)",Bundesministerium für Digitales und Verkehr,741311209,Bundesministerium für Digitales und Verkehr nullneunsiebenviereinsdreieins ,"Bundesministerium für Digitales und Verkehr nullneunsiebenviereinsdreieins  Um- und Ausbau, Rastanlagen, Lärmschutzmaßnahmen (Bundesautobahnen)",Bundesministerium für Digitales und Verkehr,741411201.0
162,11,5,68201,258727239.93,Erstattung von Fahrgeldausfällen,Bundesministerium für Arbeit und Soziales,682011105,Bundesministerium für Arbeit und Soziales nullfünfsechsachtzweinulleins ,Bundesministerium für Arbeit und Soziales nullfünfsechsachtzweinulleins  Erstattung von Fahrgeldausfällen,Bundesministerium für Arbeit und Soziales,682011105.0
163,14,12,51702,257696040.55,Absicherung von Liegenschaften,Bundesministerium der Verteidigung,517021412,Bundesministerium der Verteidigung einszweifünfeinssiebennullzwei ,Bundesministerium der Verteidigung einszweifünfeinssiebennullzwei  Absicherung von Liegenschaften,Bundesministerium der Verteidigung,525011412.0
164,12,18,88202,255965784.21,Finanzhilfen an die Länder für die Schieneninfrastruktur des öffentlichen Personennahverkehrs für Vorhaben über 50 Mio. € zuwendungsfähiger Kosten,Bundesministerium für Digitales und Verkehr,882021218,Bundesministerium für Digitales und Verkehr einsachtachtachtzweinullzwei ,Bundesministerium für Digitales und Verkehr einsachtachtachtzweinullzwei  Finanzhilfen an die Länder für die Schieneninfrastruktur des öffentlichen Personennahverkehrs für Vorhaben über 50 Mio. € zuwendungsfähiger Kosten,Bundesministerium für Digitales und Verkehr,882021206.0
165,9,1,68332,255393153.87,Nationales Programm für Weltraum und Innovation - Forschungs- und Entwicklungsvorhaben,Bundesministerium für Wirtschaft und Klimaschutz,683320901,Bundesministerium für Wirtschaft und Klimaschutz nulleinssechsachtdreidreizwei ,Bundesministerium für Wirtschaft und Klimaschutz nulleinssechsachtdreidreizwei  Nationales Programm für Weltraum und Innovation - Forschungs- und Entwicklungsvorhaben,Bundesministerium für Wirtschaft und Klimaschutz,683320901.0
166,14,9,55307,254682449.13,Erhaltung des Fahrzeug- und Kampffahrzeugmaterials der Streitkräfte,Bundesministerium der Verteidigung,553071409,Bundesministerium der Verteidigung nullneunfünffünfdreinullsieben ,Bundesministerium der Verteidigung nullneunfünffünfdreinullsieben  Erhaltung des Fahrzeug- und Kampffahrzeugmaterials der Streitkräfte,Bundesministerium der Verteidigung,553071406.0
167,60,2,21401,254377117.67,"Zuweisung aus dem Sondervermögen ""Aufbauhilfe""",Allgemeine Finanzverwaltung,214016002,Allgemeine Finanzverwaltung nullzweizweieinsviernulleins ,"Allgemeine Finanzverwaltung nullzweizweieinsviernulleins  Zuweisung aus dem Sondervermögen ""Aufbauhilfe""",Allgemeine Finanzverwaltung,634016002.0
168,14,4,83102,241792001.0,Erwerb von Beteiligungen an Gesellschaften,Bundesministerium der Verteidigung,831021404,Bundesministerium der Verteidigung nullvierachtdreieinsnullzwei ,Bundesministerium der Verteidigung nullvierachtdreieinsnullzwei  Erwerb von Beteiligungen an Gesellschaften,Bundesministerium der Verteidigung,831021413.0
